restaurant_id,restaurant_name,cuisine_type
3748,Pizza Crust,Garlic Bread
3749,Rnr Biryani - Taste Of 1953,Breads
3750,Urban Tadka,Chicken Main Course
3751,Millet Express,Kids Friendly Millet Noodles
3752,Gopal Mistanna Bhandar,Momos
3753,Daya Hari Mithai,Chinese Main Course
3754,Antera Courtyard,Chinese Main Course
3755,Pizza Wings,Tacos
3756,Ramdev'S Khana Khazana,Special Offers
3757,Sri Varalakshmi Pure Veg Tiffins,Idli
3758,Tibetan Bowl,Noodles
3759,Takeout - Asian Goodness,Uramaki Rolls(8Pcs)
3760,Cinnabon,Cinnamon Rolls - Mini
3761,Aromas Cafe & Bistro,Extras
3762,Hira Sweets,Combos
3763,Dindigul Thalappakatti - Since 1957,Egg Items
3764,Club Shawaya,Turkish Alfahm Mandi
3765,Lalaji Dilli Wale,Sandwiches
3766,175 C,Boba Tea
3767,Neelkanth Sweets,Special Assortments
3768,Millet Express,Millet Roti With Curry
3769,Viggis,Indian Breads
3770,Priya Restaurant,Chinese
3771,Lacima Cafe & Pizzeria,Shakes
3772,Dawat-E-Khas Sweets & Snacks,Snacks
3773,Keventers - Milkshakes & Desserts,All-New Sundaes
3774,Hotel Platinum & Restaurant,Recommended
3775,Supreme Upper Crust,Vegetarian
3776,Red Chilliz,Rolls
3777,Nandhana Palace,Retail Range
3778,Slice Of Shillong,Pasta
3779,Shiv Sagar Veg Restaurant,Kulfi
3780,Vipul Dudhiya Sweets,Basudi
3781,Hotel Niramish Bhojanalay,Snacks Items
3782,Y Not Food Express,North Indian Main Course
3783,Shaan Sweets And Snacks,Breakfast
3784,Mr. Brown - Danbro,Bento Cakes
3785,Hosanna Restaurant,Hot Beverages
3786,The Phoenix Residency,Combo
3787,Momo Magic Cafe,Biryani & Rice
3788,Dharma Vaishno Dhaba,Salad & Curd
3789,Slice Of Shillong,Recommended
3790,Shakti Sweets Since 1966,Sweets
3791,Zaatar Arabic Restaurant,Mojitos
3792,De Linz Cafe,Soups
3793,So Southy,Mysore Dosas
3794,Keventers - Milkshakes & Desserts,Hot Beverages
3795,Supreme Upper Crust,Upper Crust Special Combos
3796,Odiani Hotel & Restaurant,Dal
3797,Cafe Ertugrul,Main Course Veg
3798,Stream Restaurant,Tandoor
3799,Singh'S Town Cafe,Pizza
3800,Papputt'S Valsa Cafe,Fried Rice
3801,Viggis,Tandoor
3802,Tea Junction,"Breakfast, Maggie, Pasta & All Day Quick Meal"
3803,Mr. Pizza,Burgers
3804,Mcdonald'S,What’S New.
3805,Eatfit,Pasta
3806,Bizza Cafe Heritage,Fried Chicken
3807,Shiv Sagar,Milk Shakes
3808,Tossin Pizza,Milkshakes
3809,Grill'S,Recommended
3810,Itc Aashirvaad Soul Creations,Wholesome Breakfast Meals
3811,Devi Fast Food,Rolls
3812,Ghar Ka Khana By Eatfit,Shravan Special
3813,Wow! Kulfi,Barish Special Slice Kulfi Icecream
3814,Vipul Dudhiya Sweets,Rabdi
3815,Kalsang Friends Corner,Pork
3816,Meat Zone,Recommended
3817,Ram Dairy,Snacks
3818,Wow! Momo,Wow! Bowls (Newly Launced)
3819,Vip Sweets Pvt. Ltd.,Recommended
3820,Labonel Fine Baking,Loaves
3821,Rupar Tori Hotel & Restaurant,Indian Traditional Chicken
3822,Vip Sweets Pvt. Ltd.,Paneer And Rabdi
3823,City Wok Restaurant,Tibetan Thukpa
3824,Poirei Com Cake Shop,Cakes
3825,Brew N Bite,Burgers And Wraps
3826,Snehalata Fast Food,Chow Mein
3827,Zaatar Arabic Restaurant,Zerpian
3828,Sangeetha Veg Restaurant,Faloodas
3829,Gokul Oottupura,Rice & Noodles
3830,Rattan'S Veg & Non Veg,Chicken Main Course
3831,Gita Samosa Centre,Dabeli
3832,Matkawala,Bbq & Grill
3833,Flavours Of Punjab,North Indian Main Course [ Serves 1-2 ]
3834,Le Meridien - Latest Recipe,Recommended
3835,Gopal Mistanna Bhandar,Beverages
3836,Little Persia,Italian
3837,Shaan Sweets And Snacks,Starters
3838,Zaika Family Fast Food,99 Store
3839,Radhe Bol,Biryani
3840,Samridhi At Kochi,Dinner
3841,Caterspoint,All Day Breakfast
3842,Aromas Cafe & Bistro,Cold Blends
3843,Bowljini Mix Eat Repeat,Chinese Bowlj
3844,Bheemeshwara - A South Indian Delicacy,Ipl Combo
3845,Paakashala,Hot Beverages
3846,Mountain'S Pizza,Drinks
3847,Tiffinette,Idly Vada
3848,Odiani Hotel & Restaurant,Fish Special
3849,Friends Cafe,Beverages
3850,Mahawar Baker'S & Sweets,Starter
3851,Anna Punjabi,Desert
3852,Maa Saradar Ranna Ghor,Sashti Thali
3853,Snoosh Ice Cream Parlour,Special Ice Cream And Fruit Sundaes
3854,Bread Cafe,Pizza
3855,Das Khaman,Samosa
3856,Wow! Momo,Wok
3857,Cafe Coffee Day,Celebration Cakes And Desserts
3858,Social,Desserts
3859,The Bewakoof Hotel,Indian Bread Roti
3860,Grand Biryani Mahal,Raita
3861,Trelly,Pork Soup
3862,Dindigul Thalappakatti - Since 1957,Recommended
3863,Dhaba 14,Pasta
3864,Shree Raghavendra,Rice & Noodles
3865,Pizzaexpress,Recommended
3866,Bawarchi - The Royal Chef,Rice Noodles
3867,Neelkanth Sweets,Mangal Prabhu Hanuman Ji Special
3868,Hola Pasta - Fresh Gourmet Pasta,Desserts & Drinks
3869,Brown Sugar,Brownies
3870,Wok N Roll,Noodles
3871,Hotel Heiga,Accompaniments
3872,A Pizza House,Noodles
3873,Kori'S,Refreshments
3874,Madras Cafe,Uttapam
3875,Jonas Cafe,Rice
3876,Jai Krishna Vaishno Dhaba,Jain Food
3877,Minus 30,Mini Stick
3878,Jain Mithai Bhandar (Jmb),South Indian
3879,Bikanervala,Vegetable Curries
3880,Varalakshmi Tiffins,Vegetable Dosa
3881,Ram Dairy,Sweets
3882,Cholo Khai,Recommended
3883,Ratna Cafe (Estd.1948),Lunch Specials
3884,Samoxa,Macaroni
3885,Itc Sunfeast Baked Creations,Recommended
3886,Nathu'S Sweets And Restaurant,Nathus Special Sweets
3887,Anna Punjabi,Dal And Khichdi
3888,Kanji Sweets & Restaurant,Pizzas
3889,Abar Khabo,Snacks
3890,Alakapuri,Combos
3891,Om Sweets & Snacks,Recommended
3892,Wakhra Swaad,Biryani
3893,Shakti Sweets Since 1966,Recommended
3894,Eikhoi Chakshang,Main Course
3895,Krishna Vaishno Dhaba,Snacks
3896,Roastery Coffee House,Iced Cold Coffee
3897,Appu Donne Biriyani Palace,Biryani
3898,Saudagar,Rice Items South Indian
3899,Radhe Bol,Paratha
3900,9 Hills Bistro,Starter
3901,Gita Samosa Centre,Idli Vada
3902,Copper Kitchen,Biriyani
3903,Southern Taste,Snacks [N]
3904,Bengaluru Central Cafe,Dosa
3905,Bektash,Milk Shakes
3906,Kudil Restaurant,Biriyani
3907,Veg Sizzel'S,Cold Beverages
3908,Trelly,Pork  Fried Rice
3909,Sethi Tikka Kabab Curry,Non-Veg Chinese Starters
3910,Rokali,Spl
3911,Shabal Restaurant,Chow
3912,Chick Blast (Rajbagh),Momos
3913,Kanji Sweets & Restaurant,Economy Meal
3914,Mealful Rolls - India'S Biggest Rolls,Roll & Starter Combos [Free Coke & Choco Lava W...
3915,Cafe Ertugrul,Momo Hut
3916,Om Sweets & Snacks,Dry Fruits
3917,Shabal Restaurant,Soups Chow
3918,Hotel Toshali,Chinese (Veg)
3919,Rominus Pizza And Burger,Traditional Classic Pizza Non Veg
3920,Saudagar,Parathas
3921,Urban Nawab,Soups [Un]
3922,Itc Sunfeast Baked Creations,Perfect For 2 Bento Cakes
3923,Sweet Truth,Brownies & Lava Cakes
3924,Steamin Mugs Cafe & Restaurant,Rice
3925,Haldiram'S Sweets And Namkeen,Mithai Collections
3926,Pizza Jalapenia (Downtown),Recommended
3927,Shree Raghavendra,Roti
3928,Cafe Aurora,Cafe Aurora Soup Noodles
3929,Highway Kitchen,All Day Long
3930,Chickpet Donne Biryani House,Combo
3931,Crown Restaurant,Chow
3932,Jiva Veg,Rice
3933,The Idli Foundry,Lunch & Rice
3934,Grand Biryani Mahal,Recommended
3935,Gayatri Ganthiya,Gathiya
3936,Full House - Aquilaria Clubhouse,Desserts
3937,"Ubq-Meals,Thalis & Bowls",Executive Thalis
3938,Zongri Bakery & Cafe,Bakery
3939,South Indian Coffee House,Rice
3940,Simla Chat,Thali
3941,Pablo'S Kitchen,Breakfast
3942,Dip N Bite,Combo
3943,Munchies,Munchies'S Special
3944,Kanji Sweets & Restaurant,Tandoori
3945,Le Zara,Recommended
3946,Tibet Kitchen,Recommended
3947,Otssi Ohan,Extras
3948,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Cold Coffees
3949,Club Shawaya,Mandi Rice
3950,Sri Venkateshwara Tiffin Center,Vada
3951,Zaika Family Fast Food,Soups
3952,Uncle Ugen'S Momo,Veg Momos
3953,Om Sweets & Snacks,Pickle Mania
3954,Harish Bakery,Rice & Raita
3955,Shakti - The Sandwich Shop,French Fries
3956,Haldiram'S Restaurant,Haldiram Specialities
3957,Jumboking Burgers,Drinks & Beverages
3958,Beekays,Pastries
3959,Mellow,Soups
3960,"Ovenfresh Pizzas, Cakes & Desserts",Breads & Pao Buns
3961,Suruchi,Recommended
3962,Globo Ice Creams Of The World,Family Tub [550 Ml]
3963,Pour Tous,Dal
3964,Mughlai Restaurant,Dal Main Course
3965,Ooopar Resto,Salads
3966,Dmb Sweets Pvt Ltd,Summer'S Thandai
3967,Ratna Cafe (Estd.1948),Chaat
3968,One Bite New,Veg Snacks
3969,Gita Samosa Centre,Vada Pav
3970,Kanti Sweets,Doughnut
3971,Smoke House - Sangaiprou,Smoke Your Meat
3972,The Airawat Kitchen,Dosa
3973,Hotel Toshali,Egg
3974,Barbeque Nation,Desserts & Beverages
3975,New Mughlai Restaurant,Accompaniments
3976,Om Sweets & Snacks,Summer Coolers
3977,Kaveri - Lalpur,Fried Rice And Chowmein
3978,New Little Hut Family Restaurant,Thali & Combo
3979,Mini Friends Corner,Mutton Fried Rice
3980,Bawarchi Fast Food,Top Selling Combos
3981,The Chicken Wagon,Beverages
3982,Pikwik Since 1991,Pasta
3983,Palaaram,Recommended
3984,Hira Sweets,"Rice, Papad & Raita"
3985,Indrani Sweets And Restaurant,Tea Coffe Drinks
3986,Maa Ki Rasoi,Paratha Tandoori Combo
3987,So Southy,Idli
3988,Oye Hoye Paratha,Combos & Meals
3989,Shiv Sagar Veg Restaurant,Cold Bevrages
3990,Hotel Saj International,Recommended
3991,Handi Punjab Ki,Handi Seasonal
3992,Poirei Com Cake Shop,Festival Specials
3993,Attitude Cafe And Restaurant Nxt,Attitude Crispy Chicken
3994,Wendo'S Pizza,Classic Pizza
3995,Haona Chao,Bibimbap
3996,Wendo'S Pizza,Snacks
3997,Stay Fit Kitchen,Power Kichdi
3998,Madras Cafe,Main Course
3999,Jiva Veg,Accompaniment
4000,Shakti - The Sandwich Shop,Old Classic Sandwich
4001,Udupi Cafe North India,Combos
4002,1944 The Hocco Kitchen,Thin Pizza
4003,Ratna Cafe (Estd.1948),Ratna Tiffin Specials
4004,Apna Vaishno Dhaba,Combos
4005,Gwalia Sweets & Fast Food,Pocket Friendly Meals
4006,Saudagar,Main Course Paneer
4007,Dindigul Thalappakatti - Since 1957,Rice & Noodles
4008,Matkawala,Veg Main Course
4009,Awadhi,Cake & Pastries
4010,Slurppy Yummy,Non Veg Items
4011,Mama'S Kitchen,Rice
4012,Suruchi,Tarka
4013,Monginis Cake Shop,Veg
4014,Jugaad Jn,Starter & Chinese
4015,Uspfc - Us Pizza & Fried Chicken,Crunchy Fried Chicken
4016,Popeyes,Super Saver Baskets (Serves 3-5)
4017,One Plus Pizza Hub,Fries
4018,Friends Corner,Salads
4019,Goila Butter Chicken,Signature Biryani
4020,Sree Krishna Hotel,Pocket Thali
4021,Dindigul Thalappakatti - Since 1957,Beverages
4022,Laxmi Pure Veg,Milk Shake
4023,Kuppuswami,Rice And Biryani
4024,One Bites Sanjauli,Wrap
4025,Das Khaman,Fresh Varieties
4026,Kalsang Friends Corner,Korean Appetizers
4027,Steamin Mugs Cafe & Restaurant,Chinese Gravy
4028,Food On Way,Rice Combo
4029,The Pizza Bakery - Wood Fired Sourdough,Canned Beverages
4030,Saurashtra Chawana & Sweets,Gathiya
4031,Grill Inn,Starters
4032,Sri Varalakshmi Pure Veg Tiffins,Ghee Special  Dosa
4033,Veg Sizzel'S,Veg Khajana Special
4034,Bawarchi Fast Food,Biryani
4035,Wow! China,Khao Suey
4036,Amritsari Restaurant Katora Talab,Tandoori Starters
4037,1944 The Hocco Kitchen,Ice Cream Family Tubs
4038,Gurukripa Restaurant - Sarwate,Recommended
4039,Sangeetha Veg Restaurant,Milkshake
4040,Maa Ki Rasoi,Dal
4041,Dhaba 14,Breakfast
4042,The Persian Table,Tandoor
4043,Mp'S Kitchen,Basket
4044,Eikhoi Chakshang,Combo
4045,Hira Sweets And Confectionary Pvt. Ltd.,Combos
4046,Burger Headquarter,Junior Burger
4047,Bhavyam Veg,Chettinad Varities
4048,The Biryani Story (Halal),Biryani
4049,Roll Xpress,New Arrival Shakes
4050,The Belgian Waffle Co.,Waffle-Pancake With Ice Cream
4051,Bikanervala,Street Sliders
4052,Nini'S Kitchen,Soups
4053,Shree Agarwal Caterers,Malai Sweets
4054,Simla Chat,Snacks And Chat
4055,Dragonwok Restaurant,Soup
4056,Singju Imphal,Recommended
4057,N Chennai Express,Recommended
4058,Spice Garden,Roll
4059,Aurora Restaurant & Lodging,Breakfast
4060,Singh'S Town Cafe,Patties House
4061,Fast Pizza,Burgers
4062,Dawat,Biryani
4063,Kaveri - Lalpur,Raita And Papad
4064,Chullah,Rice And Biryani
4065,Idleewala,Rice
4066,The Great Indian Kitchen,Recommended
4067,Swastik Mom'S Kitchen,Starter
4068,"Ovenfresh Pizzas, Cakes & Desserts","Ovenzilla - 15"" Pizzas"
4069,Babka Goa,Sandwiches (W/ In-House Focaccia Bread)
4070,New Shakti Sweets,Starters
4071,Grits N Gravy,Indian Bread
4072,37 The Central Restaurant,Accompaniments
4073,Radha Krishna,Pav Bhaji
4074,Krishna Vaishno Dhaba,North  Indian
4075,Noodle Kitchen,Bao
4076,Frespresso,Sandwich Grilled
4077,Rajani'S Kitchen,Katakia Special
4078,Modern Foods Bakery & Restauran,Burgers
4079,Amritsari Restaurant Katora Talab,Chinese Starter
4080,Salem Rr Biriyani Unavagam,Chinese Non Veg Starters
4081,1944 The Hocco Kitchen,Indian Breads
4082,Punjabi Darbaar Dhaba,Indian Chaat
4083,Mughal Darbar Since 1999,Beverages
4084,Hungry Panda,Fried Rice
4085,Chai Govindam,Maggi
4086,Cakezone Patisserie,Tea Cake
4087,Baskin Robbins - Ice Cream Desserts,Ice Cream Snacks
4088,Momo Magic Cafe,Special Magic Momos
4089,Bombay Mishthan Bhandar (Bmb) - Durapura,Namkeen And Wafers
4090,Andhra Gunpowder,Southern Spiced Khichdis
4091,Pandit Ji Sweets & Restaurant Dairy,Desserts
4092,Jugaad Jn,Chai Special (Tea)
4093,Kori'S,Mandu [Korean Dimsum]
4094,Khana Khazana,Egg
4095,Eden Restaurant,Chinese Main Course (Non-Veg)
4096,Dip N Bite,Burger
4097,Uthuppans Uppum Mulakum Restaurant,Fried Rice
4098,Lo! - Low Carb And Keto Foods,Keto Currys & Indian Breads
4099,Royal Veg. Hotel,Chowmein And Rice Items
4100,The Prashadam,Rice And Biryani
4101,New Blue Moon,Entre Dals
4102,Sante Spa Cuisine,Extra Helpings
4103,Bread Cafe,Mumbai Toastie
4104,Ooopar Resto,Pizza
4105,Lhasa Restaurant,Desserts
4106,Bikanervala,Cake @Pastry
4107,Y Not Food Express,Chinese
4108,Amritsari Food Platter,Salads & Raitas
4109,Nisarga Family Daba,Indian Breads
4110,Snoosh Ice Cream Parlour,Fruit Salad Icecream
4111,37 The Central Restaurant,Desserts
4112,Cherry Sweets & Confectioners,Desserts
4113,Khuangthali Restaurant,Burger
4114,Eatfit,Combo Meals
4115,Pandhal Cake Shop,Savouries
4116,Highway Kitchen,Veg Main Course
4117,"Ovenfresh Pizzas, Cakes & Desserts",Indian Fusion Cakes
4118,Mayur Hotel & Restaurant,Main Course
4119,Meat And Eat,Burger - Non Veg
4120,Mughlai Restaurant,Aloo Main Course
4121,A1,Chicken Special
4122,"Bhatti Chicken - Grilled, Not Fried!",Chicken Wings
4123,Om Sweets & Snacks,Beverages (Drinks)
4124,Cafe Go Green,Italiano Pizza
4125,Bangaliana,Dessert Items
4126,Street Za,Recommended
4127,Hill View Holiday Home And Resort,Recommended
4128,Rominus Pizza And Burger,Wrap
4129,Aurora Restaurant & Lodging,Veg
4130,Health Wealth Kitchen,Roti And Raita
4131,Bowljini Mix Eat Repeat,Pasta Bowlj
4132,Mughlai Restaurant,Mughlai Biriyani
4133,The Prashadam,Chaat
4134,Uthuppans Uppum Mulakum Restaurant,Curry Non Veg
4135,Hira Sweets And Confectionary Pvt. Ltd.,Snacks And Bakery
4136,Matkawala,Momos
4137,Pasta Paradise,Pasta (Italian)
4138,Ss Hyderabad Biryani,Fresh Juices
4139,China Belly By Wow! Momo,Main Course Large
4140,Otssi Ohan,Complete Thali
4141,Modern Foods Bakery & Restauran,Chinese
4142,New Shakti Sweets,Sweets
4143,Zawlbuk,Recommended
4144,New Chanakya,Chicken Mains
4145,Rominus Pizza And Burger,Dips
4146,Daawat-E   Biryani,Quick Bites
4147,Dejavu,Apptizers Veg
4148,Mr Bhatura,Breakfast Bestsellers
4149,Hindusthan Sweets,Sandesh
4150,Firangi Bake,Quesadilla
4151,Hotel Annalakshmi,Breakfast Bestsellers
4152,Radhey Lal Premium Sweets,Namkeen Products
4153,Wendy'S Flavour Fresh,Cheese Blast Burgers
4154,Sri Sindhu Bhavan,Tiffin Dishes
4155,Aubree,Premium Eggless Cake
4156,Mughlai Restaurant,Paneer Main Course
4157,Rominus Pizza And Burger,Calzone
4158,Kaveri'S,Indian Breads
4159,Madhurima Veg,Snacks
4160,Haveli Dhaba,Indian Bread
4161,Chai Kings,Khakhra
4162,Sambharsa,Combos
4163,Dhaba 14,Recommended
4164,Krav,Mocktails
4165,Pour Tous,Rice
4166,Gopal'S,Snacks
4167,Shree Agarwal Caterers,Fast Food
4168,Kashyap Chole Kulche,Indian Breads
4169,Popeyes,Flavorful Rolls
4170,Swastik Mom'S Kitchen,Combos
4171,Ifc Pizza And Burger,Dips
4172,Swasti Niramish Hotel,99 Store
4173,The Food Court,Combos
4174,Gokul Dham Ka Dhaba,Recommended
4175,Cafe Go Green,Nepali Style Chicken Momo
4176,Crush Restaurant,Recommended
4177,Preeti Tiffins,Extras
4178,Sree Vishnu Bhavan,South Indian
4179,Dawat-E-Khas Restaurant,Dal
4180,Swu'S Kitchen,Thali
4181,Chinese Fast Food,Chicken Curry
4182,Hotel Maharaja And Fast Food,Starter
4183,Mp'S Kitchen,Barbaque
4184,Attitude Cafe And Restaurant Nxt,Veg Pizza
4185,9 Hills Bistro,Noodles
4186,Romnik Pizza,Pasta
4187,Harish Bakery,Tandoori Breads
4188,Harilal'S,Ganesh Chaturthi Special
4189,Chai Kings,Maggi & Poha
4190,Hotel Heiga,Sizzlers
4191,Giani,Faluda
4192,Lord Petrick,Kids Meal
4193,Eleven Aizawl,Recommended
4194,Supreme Upper Crust,Burgers & Sandwiches
4195,Sangeetha Veg Restaurant,Noodles Large
4196,Chahat Biryani,Biryanis
4197,Hotel Heiga,Breads
4198,Bikkgane Biryani,Lucknowi Biryani
4199,Olio - The Wood Fired Pizzeria,Loaded Nachos
4200,Machhli Baba Fries,Beverages
4201,Aromas Cafe & Bistro,Between The Breads
4202,1944 The Hocco Kitchen,Family Meal Box (Serves 4 To 6)
4203,Cherry Sweets & Confectioners,Pastries
4204,Snehalata Fast Food,Gravy Chow
4205,Krav,Chicken Popcorn
4206,Auckland Hotel And Restaurant,Khazana-E-Basmati
4207,Spice Garden,Recommended
4208,Gangaur Next,Cheena Sweets
4209,House Of Parathas,Parathas
4210,Khullak Cafe,Recommended
4211,Health Wealth Kitchen,Recommended
4212,Polar Bear,Death By Chocolate Sundaes
4213,Bikanervala,Bakery
4214,Bakingo-Cakes & Desserts,Gourmet Cakes
4215,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Extras
4216,Khullak Cafe,Chilli & Gravies
4217,Sangeetha'S Desi Mane - Annanagar,North Indian Curries
4218,Long Jhon Silver'S,Indian
4219,"Greenox- Healthy Bites, Happy Lives",Fresh Juice
4220,Felafels Restaurant,Topping & Sides
4221,Lacima Cafe & Pizzeria,Creamy Tandoori Momos
4222,Hotel Maharaja And Fast Food,Thali
4223,The Eleganza,Single Meal
4224,Babka Goa,Savoury
4225,Harish Bakery,North Indian
4226,Amar Bhojnalya,Rice
4227,Snack-A-Boo,Pani Puri
4228,Bhavyam Veg,Uthappam
4229,Meat And Eat,Finger Food Non-Veg
4230,Shaan Sweets And Snacks,Pastry
4231,Burger Headquarter,Senior Veg Burger
4232,Mahawar Baker'S & Sweets,Noodles & Rice
4233,Hot Breads,Macaroons & Donuts
4234,Momo Magic Cafe,Chinese Noodles
4235,Hotel Polo Towers,Soups
4236,Dharma Vaishno Dhaba,Breakfast
4237,Naobas Chakhumang Restaurant,Breads
4238,Urban Nawab,Accompaniments
4239,Bombay Mishthan Bhandar (Bmb) - Durapura,Combos
4240,Gokul Dham Ka Dhaba,Tandoori
4241,Food Exx,"Naan, Roti & Paratha"
4242,Pink City Food Corner,Noodles
4243,Madhurima Veg,Dry Vegetable
4244,Punjabi Tikka Restaurant,Starters
4245,Cocoa Bakery,Cakes
4246,Palaaram,The Crunch Treats
4247,Hotel Shubham Palace - Dhanturi Group Of Hotels,Recommended
4248,Nisarga Family Daba,Non Veg Starter
4249,Mealy - Your Everyday Meal,Biryani
4250,Middle East Cafe,Japenese Matcha Green Latte
4251,The Food Court,Starters
4252,Hotel Heiga,Rice
4253,"The Dessert Heaven - Pastry, Brownie And Cakes",Brownie
4254,Habitat Restaurant,Snacks
4255,Huber & Holly,Ice Cream Cake Hnh
4256,Pizzmo,Recommended
4257,Shree Agarwal Caterers,Laddu Speical
4258,Samridhi At Kochi,Payasam
4259,Karigari - By Chef Harpal Singh Sokhi,Premium Chaat By Karigari
4260,Babe Da Dhaba,Breads
4261,Amritsari Food Platter,Thalis
4262,Nisarga Family Daba,Tandoori Starter
4263,Indian Coffee House,Sandwiches
4264,China Belly By Wow! Momo,Chowmein
4265,Urban Tadka,Meal For One
4266,Sambharsa,Idli Classics
4267,Madhurima Veg,Chatpati Chaat
4268,Khullak Cafe,Sea Food
4269,Bikanervala,Breads
4270,Dhaba 14,Late Night Bestsellers
4271,Frespresso,French Fries
4272,Cafe Sai Sadanand,Chat
4273,Sunny'S Restaurant - Keishampat,Soup
4274,Bhavyam Veg,Lunch
4275,Crusto'S - Cheese Burst Pizza By Olio,Pasta Lunch Box
4276,Poetry By Love & Cheesecake,Milkshakes And Smoothies
4277,New Khusboo Biryani (Halal),Biryani
4278,Meat And Eat,Sea Food
4279,Vip Sweets Pvt. Ltd.,Jolbhara / Talsash
4280,Wood Street Cafe,Pastas
4281,Ifc Pizza And Burger,Pasta
4282,Sangeetha Veg Restaurant,Extra Meals Items
4283,Bheemeshwara - A South Indian Delicacy,Andhra Biryani
4284,Food Hut,Breads
4285,Kashyap Chole Kulche,Combos
4286,Edesia By Freshmenu,Pastas
4287,Social,Mini Thalis
4288,Anna Punjabi,Raita
4289,Daya Hari Mithai,Chaat
4290,Yumburgs,Recommended
4291,Royal Indraprastha,Soups
4292,Kalsang Friends Corner,Lambs
4293,Chai Govindam,Thanda
4294,Tree Cafe And Restaurants,Starters Veg
4295,Behrouz Biryani,Biryani & Rice
4296,Nini'S Kitchen,Pizza - 7 Inches
4297,Madhurima Veg,Choole & Daals
4298,Sakana,Sushi (Uramaki)
4299,Grand Biryani Mahal,Biryani
4300,Grameen Kulfi,Maha Matka Kulfi
4301,Ovenfresh Cakes And Desserts,Brownies & Choco Lava
4302,Kaveri - Lalpur,Veg Delight Starters
4303,Bambusa Express,Momos
4304,Ritz Mithai Vatika,Recommended
4305,Gurukripa Restaurant - Sarwate,"Biryani,Rice And Pulao"
4306,Maa Saradar Ranna Ghor,Recommended
4307,Saffron,Drinks Beverages
4308,Momo Magic Cafe,Chinese Rice
4309,Great Indian Khichdi By Eatfit,Flavours Of India (New)
4310,Trelly,Chinese Chicken Main
4311,Sagar Restaurant,Gravy Items
4312,Kachori King,Lassi
4313,Labonel Fine Baking,Recommended
4314,Southern Taste,South Special Dosa
4315,Sri Ganga Veg Restaurant,Savouries
4316,Ss Hyderabad Biryani,Combo
4317,Momo Nation Cafe,Maggie
4318,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",Ice Creams
4319,Roastery Coffee House,Appetizer
4320,Odiani Hotel & Restaurant,Roti
4321,Dubai Hut,Recommended
4322,Hira Sweets And Confectionary Pvt. Ltd.,Tandoor Se
4323,Indrani Sweets And Restaurant,Breakfast Special Combos
4324,Kwality Walls Ice Cream And More,Recommended
4325,Das Khaman,Fresh Varieties 1 Plate Online
4326,Roll'S Hut,Rolls
4327,Porch Grill Restaurant,Indian Bread
4328,Tree Cafe And Restaurants,Indian (Non Veg) Cuisin
4329,Radha Krishna,Noodles And  Rice
4330,Dejavu,Chowmein - Chopsuey
4331,The Chocolate Room,Recommended
4332,Hosanna Restaurant,Jhol Momo
4333,Mr Khan Restro,Beef Items
4334,Ks Bakers,Deserts & Pastries
4335,Trelly,Dal
4336,Hotel Polo Towers,Pizza
4337,Hotel Toshali,Veg Dishes
4338,Barbeque Nation,Barbeque In A Box (Serves 2-3)
4339,Cherry Sweets & Confectioners,Quick Bites
4340,Bhikharam Chandmal,Desserts
4341,Daya Hari Chatpata,Beverage Combo
4342,Long Jhon Silver'S,Veg Main Course
4343,Cake Plaza,Chinese ( Non - Veg)
4344,Lamee,Starters
4345,The Biryani Life,1 + 1 Bogo Biryani At 179 Each
4346,Southern Taste,Rice [O]
4347,Attitude Cafe And Restaurant Nxt,Combo Meals
4348,Tihar Flavours Of Jail,Dal
4349,Prime Bakery & Sweets,Cakes
4350,Kanji Sweets & Restaurant,Snacks
4351,Thalairaj Biryani,Special Family Pack Biryanis
4352,Bikkgane Biryani,Family Pack (3200Ml)
4353,Andhra Gunpowder,Ghee Rice Bowls
4354,Roti Tarka,Rice And Biryani
4355,The Biryani Story (Halal),Noodles
4356,Shaan Sweets And Snacks,Shaan Sweets And Snacks
4357,Hotel Heiga,Snacks
4358,Anna (Truly Veg),99 Store
4359,Burgrill - Og'S Of Grilled Burger,Fries
4360,Somewhere Cafe,Fried Rice
4361,Anandji Sweets,Laddu
4362,Shiv Sagar Veg Restaurant,Soup
4363,Mom'S Kitchen,Quick Bites
4364,Bombay Mishthan Bhandar (Bmb) - Durapura,Recommended
4365,Mughlai Restaurant,Soups & Salads
4366,Momo Cafe,Indian Main Course
4367,Mp Dhaba,Main Course
4368,Grills Cafe,Burgers
4369,Singh'S Town Cafe,Burger
4370,Ghee And Turmeric,Recommended
4371,Bread Cafe,Doughnut
4372,Thali House,Thali
4373,Amritsari Restaurant Katora Talab,Chole Bhature Combo’S
4374,Tihar Flavours Of Jail,Chinese Gravy
4375,Quick Crave,Burgers
4376,Dmb Sweets Pvt Ltd,Sabji By Kg
4377,Mio Amore,Chocolate
4378,Food On Way,Rice
4379,Fika,Rice & Noodles
4380,Bawarchi Fast Food,Fried Rice
4381,Idleewala,Combo
4382,Wendy'S Burgers,5Pcs Combos At 199
4383,Nasta Bakery,Pastry
4384,Sherowali Sweets And Fast Foods,Snacks
4385,Tiffin Aaw,Wah Chicken Thali
4386,Dawat,Recommended
